construction_type	year	place_full_name	lat	long	norm_lat	norm_long	dialect	distance_from_antwerp	context	gender	mentioned_users_count	user_id	username
bent	2012	Mechelen, Belgium	51.02838844	51.02838844	51.0281381	4.4803453	Brabants	38.82	main	male	1	user_id_85	username_85
bent	2012	Antwerp, Belgium	51.2599606	51.2599606	51.2211097	4.3997081	Brabants	28.85	main		1	user_id_86	username_86
bent	2012	Bornem, België	51.11197436	51.11197436	51.09096325	4.238967723449794	Brabants	45.74	main	male	1	user_id_35	username_35
bent	2012	Bornem, België	51.11201624	51.11201624	51.09096325	4.238967723449794	Brabants	45.74	other	male	1	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_75	username_75
bent	2012	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	other	male	1	user_id_68	username_68
bent	2012	Bonheiden, België	50.9901275	50.9901275	51.0261294	4.537821777907236	Brabants	37.0	main	female	0	user_id_48	username_48
bent	2012	Dessel, België	51.24253315	51.24253315	51.2395713	5.113243	Brabants	24.93	main	male	1	user_id_87	username_87
bent	2012	Lier, België	51.1295358	51.1295358	51.131069	4.5696516	Brabants	25.82	other	male	1	user_id_38	username_38
bent	2012	Brasschaat, België	51.2974227	51.2974227	51.2900693	4.4917295	Brabants	20.46	main	female	0	user_id_9	username_9
bent	2012	Antwerp, Belgium	51.21380716	51.21380716	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_88	username_88
bent	2012	Antwerp, Belgium	51.20745111	51.20745111	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_89	username_89
bent	2012	Mortsel, België	51.1685306	51.1685306	51.1704119	4.4566996	Brabants	28.19	main	male	1	user_id_90	username_90
bent	2012	Meise, België	50.9978755	50.9978755	50.9341625	4.3287322	Brabants	53.47	other	female	1	user_id_91	username_91
bent	2012	Antwerp, Belgium	51.21961176	51.21961176	51.2211097	4.3997081	Brabants	28.85	inversion	female	1	user_id_89	username_89
bent	2012	Brasschaat, België	51.29760725	51.29760725	51.2900693	4.4917295	Brabants	20.46	other	female	0	user_id_9	username_9
bent	2012	Antwerp, Belgium	51.21974831	51.21974831	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_89	username_89
bent	2012	Brasschaat, België	51.2974927	51.2974927	51.2900693	4.4917295	Brabants	20.46	other	female	1	user_id_9	username_9
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	main	male	0	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.21757243	51.21757243	51.2211097	4.3997081	Brabants	28.85	inversion		0	user_id_80	username_80
bent	2012	Keerbergen, België	50.9853254	50.9853254	51.0037524	4.6290719	Brabants	36.92	other	female	0	user_id_92	username_92
bent	2012	Keerbergen, België	50.9853254	50.9853254	51.0037524	4.6290719	Brabants	36.92	other	female	0	user_id_92	username_92
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	inversion	male	1	user_id_35	username_35
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	main	male	1	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.2181138	51.2181138	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_5	username_5
bent	2012	Antwerp, Belgium	51.24481839	51.24481839	51.2211097	4.3997081	Brabants	28.85	main		0	user_id_93	username_93
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_94	username_94
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_94	username_94
bent	2012	Rumst, België	51.0715725	51.0715725	51.0792853	4.4240472	Brabants	36.72	other		0	user_id_95	username_95
bent	2012	Antwerp, Belgium	51.24488964	51.24488964	51.2211097	4.3997081	Brabants	28.85	main		0	user_id_93	username_93
bent	2012	Antwerp, Belgium	51.21816	51.21816	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_96	username_96
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_97	username_97
bent	2012	Boechout, België	51.1613921	51.1613921	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_68	username_68
bent	2012	Puurs, België	51.0266441	51.0266441	51.0762086	4.2817075	Brabants	44.29	other	male	0	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.17740531	51.17740531	51.2211097	4.3997081	Brabants	28.85	main		1	user_id_80	username_80
bent	2012	Puurs, België	51.0266441	51.0266441	51.0762086	4.2817075	Brabants	44.29	inversion	male	0	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.21916099	51.21916099	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_39	username_39
bent	2012	Antwerp, Belgium	51.21798467	51.21798467	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_39	username_39
bent	2012	Boechout, België	51.1671336	51.1671336	51.1597261	4.509867483882227	Brabants	26.12	inversion	male	1	user_id_68	username_68
bent	2012	Etterbeek, België	50.8308902	50.8308902	50.8361447	4.3861737	Brabants	60.67	inversion	male	0	user_id_68	username_68
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_98	username_98
bent	2012	Temse, België	51.1011421	51.1011421	51.1253635	4.2133313	Oost-Vlaams	45.25	main		0	user_id_99	username_99
bent	2012	Kontich, België	51.12949437	51.12949437	51.1353297	4.4454784	Brabants	31.27	inversion	female	1	user_id_100	username_100
bent	2012	Antwerp, Belgium	51.23070941	51.23070941	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_89	username_89
bent	2012	Temse, België	51.1011421	51.1011421	51.1253635	4.2133313	Oost-Vlaams	45.25	main	male	0	user_id_35	username_35
bent	2012	Edegem, België	51.1443402	51.1443402	51.1548066	4.4458312	Brabants	29.86	main	male	0	user_id_101	username_101
bent	2012	Vilvoorde, België	50.897187	50.897187	50.928711	4.423126	Brabants	50.37	inversion	male	0	user_id_27	username_27
bent	2012	Sint-Gillis, België	50.8204181	50.8204181	50.8249958	4.3454841	Brabants	63.11	other	male	1	user_id_102	username_102
bent	2012	Antwerp, Belgium	51.21013244	51.21013244	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_39	username_39
bent	2012	Antwerp, Belgium	51.20999708	51.20999708	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_39	username_39
bent	2012	Rumst, België	51.0715725	51.0715725	51.0792853	4.4240472	Brabants	36.72	inversion	male	0	user_id_35	username_35
bent	2012	Bruges, Belgium	51.20218159	51.20218159	51.2085526	3.226772	West-Vlaams	109.19	main	male	1	user_id_76	username_76
bent	2012	Duffel, België	51.0725369	51.0725369	51.0957176	4.5061988	Brabants	31.62	other	female	0	user_id_103	username_103
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Gistel, België	51.1107231	51.1107231	51.1542785	2.961541	West-Vlaams	128.4	main	male	1	user_id_104	username_104
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_98	username_98
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	main	male	0	user_id_35	username_35
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	other	male	0	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.18699772	51.18699772	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_39	username_39
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	main	male	0	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.20998293	51.20998293	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_39	username_39
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Zwijndrecht, België	51.1851818	51.1851818	51.23086665	4.318607588394736	Brabants	33.79	inversion	male	1	user_id_105	username_105
bent	2012	Antwerp, Belgium	51.18700301	51.18700301	51.2211097	4.3997081	Brabants	28.85	inversion	female	1	user_id_39	username_39
bent	2012	Vilvoorde, België	50.897187	50.897187	50.928711	4.423126	Brabants	50.37	main	male	1	user_id_27	username_27
bent	2012	Bruges, Belgium	51.20240064	51.20240064	51.2085526	3.226772	West-Vlaams	109.19	main	male	1	user_id_76	username_76
bent	2012	Puurs, België	51.0266441	51.0266441	51.0762086	4.2817075	Brabants	44.29	other	male	0	user_id_35	username_35
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	other	male	1	user_id_35	username_35
bent	2012	Antwerp, Belgium	51.2224921	51.2224921	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_106	username_106
bent	2012	Antwerp, Belgium	51.24948106	51.24948106	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_107	username_107
bent	2012	Bonheiden, België	51.03246849	51.03246849	51.0261294	4.537821777907236	Brabants	37.0	main		1	user_id_108	username_108
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Harelbeke, België	50.85316085	50.85316085	50.84460965	3.3093356109453165	West-Vlaams	115.96	main	male	1	user_id_109	username_109
bent	2012	Turnhout, Belgium	51.2626138	51.2626138	51.3233812	4.948461	Brabants	11.69	other		1	user_id_110	username_110
bent	2012	Meise, België	50.99782869	50.99782869	50.9341625	4.3287322	Brabants	53.47	main	female	0	user_id_91	username_91
bent	2012	Turnhout, Belgium	51.2626138	51.2626138	51.3233812	4.948461	Brabants	11.69	main		0	user_id_110	username_110
bent	2012	Meise, België	50.99790584	50.99790584	50.9341625	4.3287322	Brabants	53.47	main	female	0	user_id_91	username_91
bent	2012	Meise, België	50.99792605	50.99792605	50.9341625	4.3287322	Brabants	53.47	other	female	0	user_id_91	username_91
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Overpelt, België	51.1634557	51.1634557	51.2113458	5.422976	Limburgs	46.47	other	female	1	user_id_111	username_111
bent	2012	Lier, België	51.14361442	51.14361442	51.131069	4.5696516	Brabants	25.82	inversion	male	0	user_id_112	username_112
bent	2012	Beveren, België	51.21375822	51.21375822	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	male	1	user_id_113	username_113
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	2	user_id_98	username_98
bent	2012	Boortmeerbeek, België	50.9581649	50.9581649	50.978285850000006	4.575800524999997	Brabants	40.8	other	male	1	user_id_114	username_114
bent	2012	Mortsel, België	51.1609508	51.1609508	51.1704119	4.4566996	Brabants	28.19	inversion	male	1	user_id_115	username_115
bent	2012	Nieuwerkerken, België	50.8516792	50.8516792	50.87441565	5.190960177508574	Limburgs	57.45	inversion		0	user_id_116	username_116
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_98	username_98
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_117	username_117
bent	2012	Aarschot, België	50.97643173	50.97643173	50.9842743	4.836429	Brabants	37.73	main	female	0	user_id_118	username_118
bent	2012	Meise, België	50.99797168	50.99797168	50.9341625	4.3287322	Brabants	53.47	main	female	1	user_id_91	username_91
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_98	username_98
bent	2012	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	inversion	female	1	user_id_64	username_64
bent	2012	Tongeren, België	50.7202258	50.7202258	50.7806267	5.4639172	Limburgs	76.92	main	female	1	user_id_111	username_111
bent	2012	Laarne, België	51.0173756	51.0173756	51.0406809	3.8599035400346695	Oost-Vlaams	71.57	main	female	0	user_id_119	username_119
bent	2012	Lint, België	51.1157464	51.1157464	51.1268305	4.4922187	Brabants	29.59	main	male	0	user_id_120	username_120
bent	2012	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	other	male	1	user_id_121	username_121
bent	2012	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	male	1	user_id_122	username_122
bent	2012	Aarschot, België	50.9533704	50.9533704	50.9842743	4.836429	Brabants	37.73	main	male	1	user_id_122	username_122
bent	2012	Antwerp, Belgium	51.25035721	51.25035721	51.2211097	4.3997081	Brabants	28.85	inversion	male	0	user_id_123	username_123
bent	2012	Geel, België	51.1658344	51.1658344	51.1610826	4.9903187	Brabants	23.09	other	male	1	user_id_124	username_124
bent	2012	Bornem, België	51.11202598	51.11202598	51.09096325	4.238967723449794	Brabants	45.74	main	male	1	user_id_35	username_35
bent	2012	Dessel, België	51.25246876	51.25246876	51.2395713	5.113243	Brabants	24.93	other	male	0	user_id_124	username_124
bent	2012	Dessel, België	51.25248436	51.25248436	51.2395713	5.113243	Brabants	24.93	main	male	0	user_id_124	username_124
bent	2012	Destelbergen, België	50.9930881	50.9930881	51.0556204	3.7978887	Oost-Vlaams	74.81	main	female	0	user_id_119	username_119
bent	2012	Putte, België	51.05794727	51.05794727	51.0570823	4.6310473	Brabants	31.23	main	male	1	user_id_125	username_125
bent	2012	Dessel, België	51.2524623	51.2524623	51.2395713	5.113243	Brabants	24.93	main	male	1	user_id_124	username_124
bent	2012	Dessel, België	51.25242561	51.25242561	51.2395713	5.113243	Brabants	24.93	other	male	1	user_id_124	username_124
bent	2012	Mechelen, Belgium	51.01773425	51.01773425	51.0281381	4.4803453	Brabants	38.82	inversion	male	0	user_id_35	username_35
bent	2012	Duffel, België	51.0725369	51.0725369	51.0957176	4.5061988	Brabants	31.62	other	female	1	user_id_103	username_103
bent	2012	Overijse, België	50.7277815	50.7277815	50.7701622	4.5351806	Brabants	63.72	main	male	0	user_id_122	username_122
bent	2012	Mortsel, België	51.1609508	51.1609508	51.1704119	4.4566996	Brabants	28.19	other		1	user_id_116	username_116
bent	2012	Geel, België	51.16137038	51.16137038	51.1610826	4.9903187	Brabants	23.09	inversion	male	1	user_id_124	username_124
bent	2012	Overijse, België	50.7277815	50.7277815	50.7701622	4.5351806	Brabants	63.72	inversion	male	1	user_id_122	username_122
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_126	username_126
bent	2012	Geel, België	51.16583341	51.16583341	51.1610826	4.9903187	Brabants	23.09	other	male	1	user_id_124	username_124
bent	2012	Turnhout, Belgium	51.31532114	51.31532114	51.3233812	4.948461	Brabants	11.69	main	female	1	user_id_88	username_88
bent	2012	Dessel, België	51.25254528	51.25254528	51.2395713	5.113243	Brabants	24.93	other	male	0	user_id_124	username_124
bent	2012	Halle, België	50.71981522	50.71981522	50.7360524	4.2374349	Brabants	75.47	main	female	1	user_id_127	username_127
bent	2012	Mol, België	51.21010604	51.21010604	51.1840421	5.1155267	Brabants	27.94	other	male	0	user_id_124	username_124
bent	2012	Geel, België	51.14457268	51.14457268	51.1610826	4.9903187	Brabants	23.09	main	male	2	user_id_124	username_124
bent	2012	Geel, België	51.14461141	51.14461141	51.1610826	4.9903187	Brabants	23.09	main	male	1	user_id_124	username_124
bent	2012	Geel, België	51.14492395	51.14492395	51.1610826	4.9903187	Brabants	23.09	main	male	1	user_id_124	username_124
bent	2012	Dessel, België	51.25246286	51.25246286	51.2395713	5.113243	Brabants	24.93	main	male	1	user_id_124	username_124
bent	2012	Olen, België	51.15131043	51.15131043	51.1438611	4.8597257	Brabants	20.53	main	male	1	user_id_124	username_124
bent	2012	Dessel, België	51.25263737	51.25263737	51.2395713	5.113243	Brabants	24.93	inversion	male	0	user_id_124	username_124
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	1	user_id_128	username_128
bent	2012	Bornem, België	51.0588966	51.0588966	51.09096325	4.238967723449794	Brabants	45.74	inversion	male	1	user_id_35	username_35
bent	2012	Olen, België	51.15129162	51.15129162	51.1438611	4.8597257	Brabants	20.53	other	male	0	user_id_124	username_124
bent	2012	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_128	username_128
bent	2012	Bornem, België	51.1119652	51.1119652	51.09096325	4.238967723449794	Brabants	45.74	main	male	1	user_id_35	username_35
bent	2012	Sint-Niklaas, België	51.1701003	51.1701003	51.1646685	4.1395124	Oost-Vlaams	48.06	inversion	male	0	user_id_35	username_35
bent	2012	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	inversion	male	0	user_id_129	username_129
bent	2012	Mortsel, België	51.1609508	51.1609508	51.1704119	4.4566996	Brabants	28.19	inversion		1	user_id_116	username_116
bent	2012	Zwijndrecht, België	51.1851818	51.1851818	51.23086665	4.318607588394736	Brabants	33.79	inversion	female	2	user_id_130	username_130
bent	2012	Dessel, België	51.25246771	51.25246771	51.2395713	5.113243	Brabants	24.93	other	male	0	user_id_124	username_124
bent	2012	Antwerp, Belgium	51.18930455	51.18930455	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_131	username_131
bent	2012	Ravels, België	51.4540046	51.4540046	51.3799481	5.020006396691279	Brabants	17.89	inversion	male	1	user_id_132	username_132
bent	2012	Mortsel, België	51.1609508	51.1609508	51.1704119	4.4566996	Brabants	28.19	inversion		0	user_id_116	username_116
